claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
La pandemia ya ha terminado en Reino Unido,,,2020-12-11 00:00:00,falso,es,newtral.es,false
Un coche eléctrico estalla mientras se carga,Redes sociales,2023-11-24,2023-08-10 00:00:00,falso,es,maldita.es,false
"[T] No, un conductor no ha alegado que iba a 200km/h para que no se le &quot;amaricone&quot; el coche",,,2017-03-03 00:00:00,falso,es,maldita.es,false
Inés Arrimadas ha propuesto a Susana Díaz una moción de censura al PP en Andalucía,,,2021-05-06 00:00:00,falso,es,maldita.es,false
Atrapan camión de la ONU con niños secuestrados,,,2022-12-16 15:28:07,falso,es,colombiacheck.com,false
“La natalidad de España es la más baja de Europa”,Albert Rivera,2019-04-04,2019-04-04 00:00:00,falso,es,newtral.es,false
Este es el lapicero borrable que se usará en el balotaje elecciones 2021 en Perú,Varias fuentes,2021-05-31,2021-06-03 20:07:00,falso,es,factual.afp.com,false
Los vacunados tienen una carga viral 251 veces superior de coronavirus que nos lo no vacunados contra el covid-19,Varias fuentes,2021-08-08,2021-09-03 15:10:00,falso,es,factual.afp.com,false
"Ministro sueco se ríe, reconoce el éxito de la cuarentena en Argentina",Varias fuentes,2020-08-30,2020-09-14 20:49:00,falso,es,factual.afp.com,false
A los inmigrantes ilegales que llegan en Canarias se les da un cheque mensual de 1.105 euros ,,,2020-12-14 00:00:00,falso,es,newtral.es,false
Álvaro Uribe tiene una orden de captura de la Corte Penal Internacional,,,2020-03-04 19:32:25,falso,es,colombiacheck.com,false
Figuras conocidas como Fernando Simón animan públicamente a invertir en bitcoins,,,2021-02-18 00:00:00,falso,es,newtral.es,false
La viruela del mono es herpes zóster,Varias fuentes,2022-05-25,2022-06-09 22:11:00,falso,es,factual.afp.com,false
Carlos Iturgaiz es el candidato a lehendakari más votado en la historia del PP,Pablo Casado ,,2020-02-26 00:00:00,falso,es,newtral.es,false
Gustavo Petro posee numerosas propiedades en Colombia y Estados Unidos,,,2023-07-07 15:50:03,falso,es,colombiacheck.com,false
"""En nuestro país un 21,5% de la población sufre pobreza severa""",Adriana Lastra,2020-06-03,2020-06-10 00:00:00,falso,es,newtral.es,false
"Si toma Ivermectina no consuma bebida helada ni alcohol ni ají, no coma carne ni pescado",Varias fuentes,2021-01-27,2021-02-10 20:04:00,falso,es,factual.afp.com,false
La comunidad islámica dice que que si les quitan las subvenciones se irán de España,Twitter,2023-10-22,2023-10-24 00:00:00,falso,es,maldita.es,false
"Gabriel Rufián con una camiseta de Arnaldo Otegi que dice ""yo también soy etarra""",Fuentes múltiples,2019-03-03,2019-05-06 15:42:00,falso,es,factual.afp.com,false
Abuelita fue golpeada por policías en Bosa por vender ropa en un andén,,,2021-06-04 20:16:28,falso,es,colombiacheck.com,false
Esta foto muestra a Christian Eriksen saludando desde la ventana del hospital en el que fue internado tras sufrir un paro cardíaco,Varias fuentes,2021-06-13,2021-06-15 21:59:00,falso,es,factual.afp.com,false
Cartel en la sede de Vox Badajoz: &quot;Las tardes de agosto solo abrimos por las mañanas&quot;,,,2022-07-19 00:00:00,falso,es,maldita.es,false
"La infección afecta mayoritariamente al sistema respiratorio, aunque también puede tener implicaciones en otros órganos.",Euronews,,2021-07-09 09:09:00,falso,es,verificat.cat,false
"Esta es la foto del atacante del centro comercial de Allen, Texas",Varias fuentes,2023-05-07,2023-05-11 22:49:00,falso,es,factual.afp.com,false
40.000 seres conscientes presentes protestando contra la dictadura médica. Austria.,,,2021-11-30 00:00:00,falso,es,newtral.es,false
Comprar morcilla tiene alza de impuestos con reforma tributaria de 2022,,,2022-08-24 20:18:09,cuestionable,es,colombiacheck.com,mixture
El socialismo nos quiere llevar a la destrucción como a Cuba,,,2021-02-01 16:43:36,cuestionable,es,colombiacheck.com,mixture
En Pensilvania aparecieron más de 21.000 muertos en lista de votantes,,,2020-11-18 21:17:02,cuestionable,es,colombiacheck.com,mixture
El río Amazonas está seco y no se puede navegar,,,2022-10-25 20:39:45,cuestionable,es,colombiacheck.com,mixture
"Petro va bien porque baja el desempleo 1,3%",,,2022-11-10 17:17:39,cuestionable,es,colombiacheck.com,mixture
CNN publicó cifras que revelan fraude de la Registraduría en segunda vuelta,,,2022-06-18 22:42:13,cuestionable,es,colombiacheck.com,mixture
Biden no invitó a Duque a su posesión,,,2021-01-20 00:44:34,cuestionable,es,colombiacheck.com,mixture
Gobierno ordena apegarse a política de una sola China,,,2023-04-24 21:25:44,cuestionable,es,colombiacheck.com,mixture
Video de marcha contra Petro en Medellín del 22 de abril de 2023,,,2023-04-25 15:47:09,cuestionable,es,colombiacheck.com,mixture
El mejor herbicida para combatir los cultivos ilegales se llama glifosato,,,2018-11-01 20:22:26,cuestionable,es,colombiacheck.com,mixture
Hospital Universitario de Santander no atendió policías heridos por el paro,,,2021-06-11 14:48:46,cuestionable,es,colombiacheck.com,mixture
A Macron lo cubrieron completamente de flores en la Polinesia Francesa,,,2021-07-29 12:00:08,cuestionable,es,colombiacheck.com,mixture
COVID es resultado del cambio climático por migración de murciélagos: Petro,,,2021-03-05 20:26:32,cuestionable,es,colombiacheck.com,mixture
"IVA para el pan, IVA para el salchichón pero no a las gaseosas.",,,2018-11-08 15:11:10,cuestionable,es,colombiacheck.com,mixture
Encuesta verdadera muestra que pasarían a segunda vuelta Petro y Hernández,,,2022-04-13 17:57:38,cuestionable,es,colombiacheck.com,mixture
Petro fue detenido en 1985 con el fusil de dotación de un policía asesinado,,,2022-01-25 22:44:11,cuestionable,es,colombiacheck.com,mixture
Alejandro Gaviria desarrolló la política de seguridad democrática con Uribe,,,2021-09-13 10:07:59,cuestionable,es,colombiacheck.com,mixture
En Colombia el glifosato se usa más en cultivos legales que en coca,,,2020-12-18 21:39:12,cuestionable,es,colombiacheck.com,mixture
Fotos muestran a campesino antes de ser fusilado por orden del Che Guevara,,,2021-03-04 20:39:01,cuestionable,es,colombiacheck.com,mixture
Biden orquestó acusaciones para destruir al juez Clarence Thomas en 1991,,,2020-11-18 12:31:52,cuestionable,es,colombiacheck.com,mixture
Pfizer vinculada al uso de tejido fetal en sus vacunas anti COVID,,,2023-01-31 19:52:18,cuestionable,es,colombiacheck.com,mixture
Supuesto despido colectivo del Itaú está relacionado con elección de Petro,,,2022-06-22 22:44:49,cuestionable,es,colombiacheck.com,mixture
ONG pidió oficialmente arresto de Iván Duque para CPI en mayo de 2021,,,2021-06-11 19:02:24,cuestionable,es,colombiacheck.com,mixture
"la inflación está desbordada, en Colombia logramos que ésta sea negativa",,,2023-05-10 12:11:26,cuestionable,es,colombiacheck.com,mixture
Oposición en Cámara votó sí a vacuna COVID gratis para todos: K. Miranda,,,2021-03-18 19:00:00,cuestionable,es,colombiacheck.com,mixture
Cannabis podría evitar el ingreso de coronavirus al cuerpo,,,2020-05-18 14:57:38,cuestionable,es,colombiacheck.com,mixture
"Laura Ardila con Diógenes Rosero, peón de Nicolas Petro",,,2023-08-09 13:36:43,cuestionable,es,colombiacheck.com,mixture
"Petro (en febrero de 2022), a 6 puntos de ganar Presidencia en 1a vuelta",,,2022-02-18 20:53:54,cuestionable,es,colombiacheck.com,mixture
Lo que en realidad contamina el aire en Bogotá es el Transmilenio,,,2023-03-07 20:55:31,cuestionable,es,colombiacheck.com,mixture
Ejecutivo de Pfizer revela que la farmacéutica busca mutar virus del Covid,,,2023-02-18 00:24:42,cuestionable,es,colombiacheck.com,mixture
pintura de 1962 predijo la vida en el 2022,,,2021-12-01 01:09:54,cuestionable,es,colombiacheck.com,mixture
"Petro es un universo de conocimientos, un universo de ideas",,,2023-09-26 17:05:08,cuestionable,es,colombiacheck.com,mixture
Manuel Elkin Patarroyo dice que efecto vacunas contra coronavirus es corto,,,2021-02-03 21:55:05,cuestionable,es,colombiacheck.com,mixture
Joven asesinado en Floridablanca por la Policía mientras caminaba.,,,2021-05-04 16:33:40,cuestionable,es,colombiacheck.com,mixture
Álvaro Uribe hizo el menor aumento del salario mínimo desde 1985,,,2022-01-31 16:39:52,cuestionable,es,colombiacheck.com,mixture
2.800 familias de la Amazonía se benefician de reconversión ganadera,,,2020-10-05 21:25:48,cuestionable,es,colombiacheck.com,mixture
Petro anunció el fin del programa Ingreso Solidario,,,2022-11-16 21:03:38,cuestionable,es,colombiacheck.com,mixture
"3.000 personas, académicas, enviaron carta a favor de reforma a la salud",,,2023-07-04 21:35:12,cuestionable,es,colombiacheck.com,mixture
Petición de la Casa Blanca para declarar terrorista a Soros con ley RICO,,,2020-11-23 10:55:06,cuestionable,es,colombiacheck.com,mixture
prestar asesoría jurídica a ciudadanos que se defiendan de delincuentes,,,2020-10-01 23:17:59,cuestionable,es,colombiacheck.com,mixture
"Colombia, segundo aumento de precios de energía de OCDE por fórmula de CREG",,,2023-10-06 22:19:49,cuestionable,es,colombiacheck.com,mixture
El metro subterráneo de Quito se estructuró al tiempo con el de Bogotá,,,2020-03-13 17:34:59,cuestionable,es,colombiacheck.com,mixture
"Muertes evitables en Colombia entre 1998 y 2010 fueron de 1,3 millones",,,2021-05-24 19:08:53,cuestionable,es,colombiacheck.com,mixture
"Hay 1,8 millones de votantes fantasma en Estados Unidos",,,2020-11-20 13:54:03,cuestionable,es,colombiacheck.com,mixture
Protesta muestra que en Grecia la gente está harta de la corona dictadura,,,2021-03-31 23:11:22,cuestionable,es,colombiacheck.com,mixture
Gustavo Petro ha visitado la Registraduría tres veces en dos meses,,,2022-02-01 18:48:46,cuestionable,es,colombiacheck.com,mixture
Iván Duque nunca pagó la compensación del precio internacional,,,2023-06-27 20:17:37,cuestionable,es,colombiacheck.com,mixture
En mi Gobierno el Esmad no mató a nadie,,,2021-07-07 22:41:28,cuestionable,es,colombiacheck.com,mixture
Francia Márquez se gastó 600 millones en publicidad,,,2022-04-21 19:02:01,cuestionable,es,colombiacheck.com,mixture
"No hay racionamiento de energía, los embalses están por encima del promedio",,,2023-03-28 22:01:40,cuestionable,es,colombiacheck.com,mixture
Hermano de la diputada Ericka Ñanco es el nuevo jefe del Fondo de Tierras,Varias Fuentes,2023-07-24,2023-08-04 20:12:00,engañoso,es,factual.afp.com,mostly false
El presidente Sagasti votó en contra de todos estos proyectos siendo congresista,Varias fuentes,2020-11-24,2020-12-24 19:28:00,engañoso,es,factual.afp.com,mostly false
El Frente Amplio no votó un proyecto de ley presentado por el Partido Nacional que exoneraba de impuestos los productos sin gluten,Varias fuentes,2019-10-30,2019-11-08 21:30:00,engañoso,es,factual.afp.com,mostly false
La ivermectina es efectiva como tratamiento contra el covid-19,Varias fuentes,2020-12-08,2020-12-22 21:49:00,engañoso,es,factual.afp.com,mostly false
Esta imagen muestra a un policía peruano agredido por ronderos durante gobierno de Pedro Castillo,Varias fuentes,2021-08-04,2021-08-12 23:54:00,falta contexto,es,factual.afp.com,mostly false
El partido FARC envió una carta de apoyo a Andrés Arauz,Fuentes Varias,2020-09-20,2020-09-28 21:58:00,engañoso,es,factual.afp.com,mostly false
"“Para comprar la primera vivienda, Ciudadanos va a eliminar el impuesto de transmisiones patrimoniales, que os cuesta 50.000 euros cuando os vais a comprar vuestra primera vivienda""",Patricia Guasp,2023-05-15,2023-05-16 00:00:00,engañoso,es,newtral.es,mostly false
Saxofonista toca canción del ataúd durante reapertura de centro comercial en Brasil,Varias fuentes,2020-04-29,2020-05-06 19:43:00,engañoso,es,factual.afp.com,mostly false
Trump salvó cientos de miles de vidas con la restricción de viajes desde China,Mike Pence,2020-10-07,2020-10-07 00:00:00,engañoso,es,univision.com,mostly false
Fotos del huracán Ian en Cuba en septiembre de 2022,Varias fuentes,2022-09-27,2022-09-29 23:02:00,engañoso,es,factual.afp.com,mostly false
La universidad que inauguró Alberto Fernández es un esqueleto de hormigón,Varias fuentes,2023-07-11,2023-07-19 23:59:00,engañoso,es,factual.afp.com,mostly false
Última hora. Recibimos más vídeos sobre el estado de Almería tras el tsunami. ,,,2023-08-25 00:00:00,engañoso,es,newtral.es,mostly false
"“España es un país muy interesante, muy atractivo para la inversión extranjera, por eso hemos aumentado en más de un 50% la inversión extranjera en el año 2022 respecto del 2021”",Félix Bolaños,2023-03-23,2023-03-24 00:00:00,engañoso,es,newtral.es,mostly false
“Este IVA que ahora vamos a bajar del recibo de la luz es el mismo IVA que el PP subió del 10% al 21%”,Felipe Sicilia,2022-06-22,2022-06-24 00:00:00,engañoso,es,newtral.es,mostly false
Víctimas de violencia de género en España serán consideradas discapacitadas,Varias fuentes,2022-10-17,2022-10-26 17:47:00,engañoso,es,factual.afp.com,mostly false
"Hallan al presidente electo de Chile, Gabriel Boric, drogado en un parque",Varias fuentes,2022-01-11,2022-01-12 21:31:00,falta contexto,es,factual.afp.com,mostly false
El decreto que prepara el Ministerio de Consumo para subir el IVA de las bebidas azucaradas ha provocado confusión sobre el azúcar que contiene el zumo de naranja natural,,,2020-11-26 07:41:00,engañoso,es,verificat.cat,mostly false
"La portavoz del gobierno subraya “el esfuerzo” de haber presentado los presupuestos a tiempo, aunque tanto este año como el anterior se superó el límite fijado por la Constitución",Isabel Rodríguez,,2021-10-19 10:58:00,engañoso,es,verificat.cat,mostly false
Bolsonaro en Londres muestra los precios del combustible en una estación de servicio inglesa: Son el doble que en Brasil.,Bolsonaro,2022-09-21,2022-09-23 21:37:00,falta contexto,es,factual.afp.com,mostly false
"La mayoría de vacunas contienen sales de aluminio, pero la cantidad no excede los límites considerados seguros por las autoridades sanitarias.",,,2021-06-11 12:08:00,engañoso,es,verificat.cat,mostly false
Cartel con prohibiciones de comportamiento para el Mundial de Catar 2022,Varias fuentes,2022-10-06,2022-10-07 20:06:00,engañoso,es,factual.afp.com,mostly false
"""Casi 1.500 empresas se crearon en la Comunidad de Madrid sólo en el mes de junio. Aún estamos lejos de los mejores registros, pero son los mejores datos de España""",Isabel Díaz Ayuso,2020-08-12,2020-08-20 00:00:00,engañoso,es,newtral.es,mostly false
"“Asturias tiene ya más del 60% de su población con pauta completa de vacunación. Es decir, al nivel de Israel, el país del mundo que mayor porcentaje de población tiene con pauta completa”",Adrián Barbón,2021-07-16,2021-07-19 00:00:00,engañoso,es,newtral.es,mostly false
Este fin de semana se ha estrenado la película ‘El guardián invisible’ (...) Ya sabes lo que tienes que hacer para que estos enemigos de España vean cómo fracasan en la taquilla.,,,2022-01-10 00:00:00,engañoso,es,newtral.es,mostly false
"“Por cada día de vigencia de la reforma laboral, que acaba de ponerse en marcha, casi 9.000 trabajadores con contrato indefinido más”",Pedro Sánchez,2023-06-10,2023-06-13 00:00:00,engañoso,es,newtral.es,mostly false
"La gran mentira del Gobierno: en 2023 hubo 1.675.000 ocupados que no trabajaron ni una hora en el segundo trimestre, mientras que en 2019 fueron 1.094.000.",,,2023-07-28 00:00:00,engañoso,es,newtral.es,mostly false
“Construí cientos de millas de muro fronterizo y ellos dirían él (Trump) no construyó cientos de millas [...] lo llaman una renovación”.,Donald Trump,2024-01-23,2024-01-24 00:00:00,engañoso,es,univision.com,mostly false
"Congreso de EEUU aprobó la destitución de Biden, que pasó al Poder Judicial",Varias fuentes,2023-07-12,2023-07-12 21:33:00,engañoso,es,factual.afp.com,mostly false
"El Congreso chileno aprobó un proyecto que reemplaza la palabra ""mujer"" por ""persona menstruante""",varias fuentes,2022-05-16,2022-05-19 15:24:00,engañoso,es,factual.afp.com,mostly false
"""En Italia, en Holanda y como en Estonia, que también tres gobiernos de coalición supuestamente muy estables (...) han roto la semana pasada el gobierno porque no se entendía con su socio""",Pablo Casado,2021-02-08,2021-02-10 00:00:00,engañoso,es,newtral.es,mostly false
Esta tabla muestra que el número de peticiones de voto por correo entregadas a las Oficinas del Censo Electoral es superior al del número de solicitudes para votar por correo en Andalucía. Esto debería ser imposible y demuestra el pucherazo que habrá el 23-J con el voto por correo.,,,2023-07-20 00:00:00,engañoso,es,newtral.es,mostly false
El permafrost se derrite por el cambio climático en el Ártico Noruega y Rusia Siberia,varias fuentes,2020-06-05,2020-06-12 17:14:00,engañoso,es,factual.afp.com,mostly false
"“Y no, el CO2 no es un gas contaminante. De hecho, es el mejor de los gases para el desarrollo de la naturaleza”",Juan García-Gallardo,2023-04-10,2023-04-12 00:00:00,engañoso,es,newtral.es,mostly false
"Durante el estallido social de Chile se registraron 121 desaparecidos, 12 mujeres violadas, 42 muertos según la CIDH",Varias fuentes,2021-08-25,2021-09-03 18:38:00,engañoso,es,factual.afp.com,mostly false
"Las centrales nucleares se diseñaron para que pudieran funciona, como mínimo, 10 años, pero esto no implica que pasada esta edad sean peligrosas",Ernest Urtasun,,2023-07-05 11:56:00,engañoso,es,verificat.cat,mostly false
Al inicio del mandato de Xavier Trias había 2.700 pisos turísticos en Barcelona y no 1.000 como asegura Jaume Collboni,Jaume Collboni,,2023-04-28 17:23:00,engañoso,es,verificat.cat,mostly false
Que el Poder Judicial se nombre a sí mismo iría a contramano de democracias similares a la nuestra,Carmen Calvo,,2018-11-21 00:00:00,engañoso,es,newtral.es,mostly false
"""Es mentira que los carbohidratos suben el azúcar"".",,2023-05-30,2023-06-15 00:00:00,engañoso,es,univision.com,mostly false
«[Sánchez] restringe la renta mínima a 850.000 familias (700.000 ya la perciben)»,Pablo Casado,2020-05-25,2020-06-04 00:00:00,engañoso,es,newtral.es,mostly false
Libros de texto en México enseñan a niños a usar consoladores,Varias fuentes,2023-08-27,2023-09-08 20:54:00,engañoso,es,factual.afp.com,mostly false
"Es cierto que los miembros del comité “ejercen sus funciones a título personal”, pero se establece así para salvaguardar su independencia respecto a los gobiernos de sus países y garantizar que tomen decisiones “políticamente imparciales”. Además, la creación del comité fue adoptada por la Asamblea General de las Naciones Unidas y es uno de los diez órganos de la ONU encargados de velar por el cumplimiento de los tratados de derechos humanos.",Lorena Roldán,,2022-09-14 19:00:00,engañoso,es,verificat.cat,mostly false
“En 2006 el diputado Aragonès entró en el Parlament para hacer presidente a José Montilla”,Francesc de Dalmases,2021-10-30,2021-11-05 00:00:00,engañoso,es,newtral.es,mostly false
"La mujer de esta imagen es Tamara González, concejala del PSOE agredida en Perales de Tajuña por ultraderechistas.",,,2023-08-17 00:00:00,engañoso,es,newtral.es,mostly false
"China, el mayor productor de paneles, sí ha reducido su dependencia al carbón, al contrario de lo que afirma un podcast",,,2022-08-02 12:12:00,engañoso,es,verificat.cat,mostly false
"“Durante 2019, dos de cada diez ataques terroristas en el mundo fueron perpetrados por la extrema derecha”",Joan Mena,2021-04-26,2021-04-29 00:00:00,engañoso,es,newtral.es,mostly false
Puigdemont es una minoría en Catalunya. Es que el Partido Popular tiene más peso en Catalunya que el propio Puigdemont,Isabel Díaz Ayuso,,2023-11-09 15:56:48,engañoso,es,verificat.cat,mostly false
La ivermectina hace efecto contra el COVID-19 en 48 horas,Varias fuentes,2020-06-09,2020-06-10 17:05:00,engañoso,es,factual.afp.com,mostly false
Esta viñeta sobre la Justicia española y Puigdemont ha sido publicada por la revista alemana ‘Cicero’ en octubre de 2023.,,2023-10-10,2023-10-10 00:00:00,engañoso,es,newtral.es,mostly false
"[Como muestra la imagen], el gobierno tomó la decisión de pintar el cuerno con pinturas reflectantes para evitar problemas de carretera. Parece como luces de neón en cuernos.",,2021-10-13,2021-10-13 00:00:00,engañoso,es,newtral.es,mostly false
Autoescuela ofrece cursos gratis solo para inmigrantes,Fuentes múltiples,2018-10-26,2019-09-18 17:15:00,engañoso,es,factual.afp.com,mostly false
"""Ni siquiera Ciudadanos en estos últimos cuatro años, que tenían muchos más escaños que Vox, ha entrado en los gobiernos""",Javier Maroto,,2019-07-09 00:00:00,verdad a medias,es,newtral.es,mostly true
[Eslovenia] es un país que hizo hace 30 años un referéndum unilateral y que proclamó la independencia unilateralmente,Albert Botran,2021-11-10,2021-11-12 00:00:00,verdad a medias,es,newtral.es,mostly true
"Ni siquiera Ciudadanos en estos últimos cuatro años, que tenían muchos más escaños que Vox, ha entrado en los gobiernos",Javier Maroto,,2019-07-10 00:00:00,verdad a medias,es,newtral.es,mostly true
"“Contratar a 1.041 profesores más en esta legislatura (...) y, además, hemos reducido de 25 a 20 el número de alumnos en la educación primaria”",Concha Andreu,2023-05-12,2023-05-17 00:00:00,verdad a medias,es,newtral.es,mostly true
En estos 12 últimos meses se están creando 1.483 empleos diariamente,Pedro Sánchez,,2019-04-22 00:00:00,verdad a medias,es,newtral.es,mostly true
"“(A Juan Carlos I) Porque insisto, no se le investiga por ninguna cuestión, no está imputado por ninguna cuestión”",Antonio González Terol,2021-08-03,2021-08-09 00:00:00,verdad a medias,es,newtral.es,mostly true
“Proponemos volver a quitar el impuesto de sucesiones y donaciones que este gobierno socialista y sus satélites pusieron nada más llegar”,Fernando Clavijo,2023-05-23,2023-05-25 00:00:00,verdad a medias,es,newtral.es,mostly true
"JxC, ERC, CS y el PP se acaban de poner de acuerdo para repartirse TV3",Pablo Iglesias,,2018-12-19 00:00:00,verdad a medias,es,newtral.es,mostly true
En Cataluña están prohibidas ya las pelotas de goma,Íñigo Errejón,,2019-10-18 00:00:00,verdad a medias,es,newtral.es,mostly true
Felipe Muñoz empezó el proceso de liquidación DAS en el gobierno de Uribe,,,2020-07-07 13:47:20,verdadero pero,es,colombiacheck.com,mostly true
La cárcel concentra el 95 por ciento del contagio de Villavicencio,,,2020-05-27 11:55:48,verdadero pero,es,colombiacheck.com,mostly true
“Somos el único país europeo que no ha recuperado los niveles de antes de la pandemia y dice el señor Sánchez que lideramos el crecimiento”,Cuca Gamarra,2023-03-22,2023-03-24 00:00:00,verdad a medias,es,newtral.es,mostly true
Usuarios Icetex que accedan ampliación plazo pagarán el doble de intereses,,,2020-07-08 22:23:21,verdadero pero,es,colombiacheck.com,mostly true
"“Ahí está la posibilidad de que las personas homosexuales puedan contraer matrimonio. Por cierto, una ley que sigue recurrida en el Tribunal Constitucional por parte del Partido Popular”",Pilar Alegría,2022-10-20,2022-10-24 00:00:00,verdad a medias,es,newtral.es,mostly true
"Para que haya un presidente socialista [en la Comisión Europea] hay que recordar la figura de Delors, del siglo pasado, los años 80",Pedro Sánchez,,2019-07-03 00:00:00,verdad a medias,es,newtral.es,mostly true
Juan Camilo Restrepo Gómez donó 33 millones a la Campaña del No en 2016,,,2021-05-25 22:24:56,verdadero pero,es,colombiacheck.com,mostly true
Jaime Granados recusó a la magistrada Lombana en el caso hacker,,,2020-07-07 18:10:28,verdadero pero,es,colombiacheck.com,mostly true
“200 millones de euros al día nuevos de deuda es lo que genera el Gobierno de Sánchez”,Elías Bendodo,2023-07-04,2023-07-07 00:00:00,verdad a medias,es,newtral.es,mostly true
PaJamás en la historia de España ninguna formación política ha aceptado un veto,Pablo Iglesias,,2019-08-26 00:00:00,verdad a medias,es,newtral.es,mostly true
" ""(a Sánchez) Que decía que había que suprimir el Ministerio de Defensa es el presidente que anuncia la mayor subida en los presupuestos de Defensa""",Santiago Abascal,2023-03-21,2023-03-22 00:00:00,verdad a medias,es,newtral.es,mostly true
"En España hay 1,8 millones de familias monoparentales y la mitad está en el umbral de la pobreza",Albert Rivera,,2019-04-23 00:00:00,verdad a medias,es,newtral.es,mostly true
"""Con esta reforma laboral hemos reducido la temporalidad al 14%, lo nunca visto""",Pedro Sánchez,2023-07-10,2023-07-14 00:00:00,verdad a medias,es,newtral.es,mostly true
"Sobre las recomendaciones de Garzón: “Si miramos los datos desde el año 2012, el consumo per cápita de carne en España ha disminuido claramente, salvo en el pico del confinamiento”",Luis Planas,2021-07-19,2021-07-22 00:00:00,verdad a medias,es,newtral.es,mostly true
Comparación entre Presupuesto General de la Nación y préstamo a Avianca,,,2020-09-08 18:56:43,verdadero pero,es,colombiacheck.com,mostly true
“Tenemos una exportación de productos cárnicos anual de 12.200 millones de euros que supone aproximadamente el 21% del total de la exportación agroalimentaria”,Luis Planas,2022-01-11,2022-01-18 00:00:00,verdad a medias,es,newtral.es,mostly true
"""Los datos de paro desestacionalizado son los peores en nueve años""",Pablo Casado,,2019-07-25 00:00:00,verdad a medias,es,newtral.es,mostly true
"“Si Asturias tiene una tasa de actividad por debajo de la media de España, algo habrá tenido que ver Barbón”",Cuca Gamarra,2023-05-01,2023-05-05 00:00:00,verdad a medias,es,newtral.es,mostly true
